-2.0, 3.0, 32.0, -22.0, 20.0, -13.0, 4.0, -16.0
2.0, -2.0, 17.0, 10.0, -4.0, 22.0, -2.0, -17.0
3.0, 6.0, -29.0, 19.0, 13.0, 23.0, 14.0, -11.0
0.0, -3.0, -36.0, -24.0, 7.0, 5.0, -2.0, -10.0
-1.0, 4.0, 63.0, -18.0, -9.0, -11.0, 0.0, -15.0
-10.0, -15.0, -66.0, -32.0, -10.0, -7.0, -6.0, -26.0
0.0, -3.0, 15.0, 27.0, -8.0, 5.0, 1.0, -5.0
-1.0, 2.0, -19.0, -42.0, -16.0, -17.0, -2.0, -21.0
3.0, 8.0, -17.0, 44.0, 19.0, 22.0, -5.0, -15.0
-1.0, 3.0, 15.0, -11.0, -15.0, 10.0, -9.0, -19.0
0.0, -9.0, -16.0, -32.0, -15.0, -1.0, 21.0, 5.0
2.0, 1.0, 25.0, 54.0, 18.0, -6.0, -3.0, -14.0
2.0, -5.0, 24.0, 40.0, 18.0, -5.0, -9.0, -16.0
-2.0, -1.0, -7.0, -60.0, -18.0, 10.0, 32.0, 7.0
-2.0, 2.0, -7.0, 72.0, 34.0, -10.0, -38.0, -47.0
-5.0, -6.0, 12.0, -66.0, -8.0, -5.0, -7.0, -18.0
-4.0, -7.0, 11.0, 29.0, -13.0, 0.0, -8.0, -21.0
7.0, 6.0, 14.0, 36.0, 7.0, 15.0, 15.0, -2.0
3.0, 4.0, -46.0, 49.0, 5.0, -19.0, 7.0, -11.0
1.0, -1.0, 11.0, -57.0, 3.0, 11.0, 1.0, -6.0
-3.0, 1.0, 7.0, 0.0, -8.0, -1.0, -4.0, -12.0
3.0, 1.0, 0.0, -28.0, -3.0, -6.0, 0.0, -15.0
-1.0, -3.0, 5.0, 16.0, -9.0, -2.0, 4.0, -7.0
-2.0, 2.0, 25.0, 84.0, 11.0, -11.0, -4.0, -10.0
1.0, -5.0, -48.0, -117.0, -8.0, 30.0, 4.0, -9.0
0.0, 1.0, 4.0, 42.0, 3.0, -1.0, -7.0, -25.0
